,name,description,loss,loss_path,weights,a,shift,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
101,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,1.57079632679,74,425,85,0,144,4,0.8096751569193757,[ 2.12807576e-01  1.15551331e-08  3.00955315e-01 -3.89680384e-08],[ 1.95278353e-08  1.15198366e-08 -1.38082650e-08 -3.89680384e-08],"[array([-4.4408921e-16]), array([  3.47126805,  63.18896463,  -1.95455718, -17.3989469 ])]","[array([[ 1.41421356,  0.        ,  2.        , -0.        ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[425, 0]","[0, 0]","[0, 0]","[array([-0.15047766]), array([-2.21169761e-09, -3.52964465e-11,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[  3.47126805  63.18896463  -1.95455718 -17.3989469 ],3.8968038370393705e-08,4.440892098500626e-16,13.699564456939697,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,74,True,`xtol` termination condition is satisfied.
102,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,2.35619449019,76,360,72,0,103,4,0.8750710365601913,[ 2.36561032e-01  1.08776061e-09  3.34547283e-01 -8.50521365e-08],[ 2.38637083e-07  1.04459082e-09 -1.68741900e-07 -8.50521365e-08],"[array([0.]), array([  3.39558895,  47.94627048,  -1.90104398, -13.14002372])]","[array([[ 1.41421356,  0.        ,  2.        , -0.        ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[360, 0]","[0, 0]","[0, 0]","[array([-0.16727373]), array([-2.13125237e-08, -4.31697878e-11,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[  3.39558895  47.94627048  -1.90104398 -13.14002372],2.386370831156443e-07,0.0,7.802656650543213,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,76,True,`xtol` termination condition is satisfied.
103,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,3.14159265359,90,460,92,0,133,4,0.9216217278764328,[2.09730269e-01 4.20496766e-08 2.96602737e-01 2.47857503e-08],[ 2.89194321e-07  4.19714292e-08 -2.04491267e-07  2.47857503e-08],"[array([0.]), array([  3.32690647,  39.68948593,  -1.85247813, -10.82157684])]","[array([[ 1.41421357,  0.        ,  2.        , -0.        ]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[460, 0]","[0, 0]","[0, 0]","[array([-0.14830147]), array([-2.67596312e-08, -7.82474181e-11,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,[  3.32690647  39.68948593  -1.85247813 -10.82157684],2.8919432131211387e-07,0.0,9.4075026512146,1.0000000000000005e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,90,True,`xtol` termination condition is satisfied.
104,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,0.78539816339,221,2170,310,0,631,2,0.6363004810412017,"[ 6.54124228e-02  1.37437784e-06  9.25065897e-02 -3.37842080e-06
  6.54115086e-02  2.38582877e-07]","[ 4.21234366e-07  1.37437598e-06  5.04988264e-08 -3.37842080e-06
 -4.92650490e-07  2.38582877e-07]","[array([0.]), array([  31.18662911, 1566.75051657,  -27.03135653, -671.93749268,
          7.74858869,  126.0381448 ])]","[array([[ 1.41421356,  0.        ,  2.        , -0.        ,  1.41421356,
         0.        ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[2170, 0]","[0, 0]","[0, 0]","[array([-0.04625327]), array([-4.98797795e-10, -1.86705969e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  31.18662911 1566.75051657  -27.03135653 -671.93749268    7.74858869
  126.0381448 ]",3.3784207988535225e-06,0.0,82.13616681098938,6.103515625000002e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,221,True,`xtol` termination condition is satisfied.
105,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,1.57079632679,143,1407,201,0,426,2,0.6800683288785716,"[ 1.13649337e-01  6.45684254e-07  1.60715344e-01 -3.85053502e-06
  1.13644464e-01  2.81358648e-07]","[ 4.42727592e-06  6.45681248e-07 -2.82006365e-06 -3.85053502e-06
 -4.39103693e-07  2.81358648e-07]","[array([-1.24344979e-14]), array([  29.87067604,  915.80795771,  -25.84339984, -392.14019723,
          7.3845173 ,   73.351604  ])]","[array([[ 1.41421357,  0.        ,  2.        , -0.        ,  1.41421356,
         0.        ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[1407, 0]","[0, 0]","[0, 0]","[array([-0.08035908]), array([-5.03077938e-09, -3.00613656e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  29.87067604  915.80795771  -25.84339984 -392.14019723    7.3845173
   73.351604  ]",4.427275921549035e-06,1.2434497875801753e-14,68.09963488578796,8.334946248145168e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,143,True,`xtol` termination condition is satisfied.
106,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,2.35619449019,117,875,125,0,313,2,0.7148254766620734,"[1.29622524e-01 5.24743968e-08 1.83314032e-01 3.35785360e-07
 1.29622616e-01 1.07008830e-06]","[-5.78498927e-08  5.24712755e-08  1.75064563e-08  3.35785360e-07
  3.30920243e-08  1.07008830e-06]","[array([3.55271368e-15]), array([  28.46719303,  680.81837938,  -24.57637388, -291.00245628,
          6.99615502,   54.26638671])]","[array([[ 1.41421355,  0.        ,  2.        , -0.        ,  1.41421357,
         0.        ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[875, 0]","[0, 0]","[0, 0]","[array([-0.09165701]), array([-5.53939678e-13, -3.12135246e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  28.46719303  680.81837938  -24.57637388 -291.00245628    6.99615502
   54.26638671]",1.0700882978979254e-06,3.552713678800501e-15,33.58952355384827,5.0000000000000026e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,117,True,`xtol` termination condition is satisfied.
107,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,3.14159265359,253,2436,348,0,643,2,0.7398723999091776,"[ 1.17023792e-01  1.13655210e-06  1.65495525e-01 -1.39757147e-05
  1.17010047e-01  8.54257858e-06]","[ 3.82364864e-06  1.13654489e-06  4.30736089e-06 -1.39757147e-05
 -9.91517689e-06  8.54257858e-06]","[array([0.]), array([  27.36236812,  563.77299174,  -23.57932846, -240.65824015,
          6.69094475,   44.77895113])]","[array([[ 1.41421357,  0.        ,  2.        , -0.        ,  1.41421356,
         0.        ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[2436, 0]","[0, 0]","[0, 0]","[array([-0.08274561]), array([-5.18227931e-09, -7.20852680e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[  27.36236812  563.77299174  -23.57932846 -240.65824015    6.69094475
   44.77895113]",1.3975714707568607e-05,0.0,106.40416026115417,8.355831116204061e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,253,True,`xtol` termination condition is satisfied.
108,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,0.78539816339,514,5292,588,0,1668,2,0.6350106078195253,"[ 6.31128130e-02 -1.17076332e-06  8.92548172e-02 -9.21453202e-07
  6.31127325e-02  4.98794100e-07 -1.04795405e-07 -7.02475608e-07]","[ 8.30800803e-08 -1.17076421e-06 -6.11825773e-08 -9.21453202e-07
  3.44515011e-09  4.98794100e-07 -1.04795405e-07 -7.02475608e-07]","[array([-4.99600361e-15]), array([ 221.24609693, 1224.84688502, -232.35506786, -492.24034857,
        108.0606981 ,   70.32427491,  -20.19139015,    7.77432767])]","[array([[ 1.41421357,  0.        ,  2.        , -0.        ,  1.41421355,
         0.        , -0.        ,  0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[5292, 0]","[0, 0]","[0, 0]","[array([-0.04462744]), array([-1.09539671e-11, -8.91666350e-13,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 221.24609693 1224.84688502 -232.35506786 -492.24034857  108.0606981
   70.32427491  -20.19139015    7.77432767]",1.1707642112334973e-06,4.9960036108132044e-15,230.90901446342468,9.192852993863585e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,514,True,`xtol` termination condition is satisfied.
109,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,1.57079632679,1000,9090,1010,0,1441,2,0.67486055031241,"[ 1.05863208e-01 -1.14306223e-06  1.49713991e-01  4.69758418e-07
  1.05871179e-01 -8.77163181e-08 -2.70987873e-06  9.91357809e-09]","[-2.28198268e-06 -1.14493730e-06 -2.41263561e-06  4.69758418e-07
  5.69396462e-06 -8.77163181e-08 -2.70987873e-06  9.91357809e-09]","[array([-4.5519144e-15]), array([ 205.72550423,  681.74641632, -215.77094038, -266.50316514,
        100.1277928 ,   32.87158845,  -18.65202977,    6.01242501])]","[array([[ 1.41421356,  0.        ,  2.        , -0.        ,  1.41421358,
         0.        , -0.        ,  0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[9090, 0]","[0, 0]","[0, 0]","[array([-0.0748582]), array([-6.16799435e-09, -1.87507030e-09,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 205.72550423  681.74641632 -215.77094038 -266.50316514  100.1277928
   32.87158845  -18.65202977    6.01242501]",5.693964619468694e-06,4.551914400963142e-15,399.7119867801666,2.7064365762005726e-07,1.0,1.2800000000000007e-06,1.2800000000000007e-06,0,1000,False,The maximum number of function evaluations is exceeded.
110,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,2.35619449019,782,8550,950,0,2645,2,0.7067572730666649,"[ 1.19349355e-01 -2.69176751e-06  1.68780203e-01  1.29509155e-06
  1.19345433e-01 -1.19209521e-06  2.46085309e-06 -7.12147756e-07]","[ 2.84493945e-06 -2.69175760e-06 -1.25003068e-06  1.29509155e-06
 -1.07712910e-06 -1.19209521e-06  2.46085309e-06 -7.12147756e-07]","[array([1.04360964e-14]), array([ 175.52634002,  428.04127076, -183.33411328, -154.14995748,
         84.45435621,    9.50623158,  -15.55602137,    6.80038286])]","[array([[ 1.41421356,  0.        ,  2.        , -0.        ,  1.41421356,
         0.        , -0.        ,  0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[8550, 0]","[0, 0]","[0, 0]","[array([-0.08439073]), array([-1.04008578e-10,  9.90692201e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 175.52634002  428.04127076 -183.33411328 -154.14995748   84.45435621
    9.50623158  -15.55602137    6.80038286]",2.8449394489946556e-06,1.0436096431476471e-14,416.4341871738434,7.06021869835521e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,782,True,`xtol` termination condition is satisfied.
111,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,3.14159265359,334,3492,388,0,1330,2,1.037847005010676,"[-1.25449851e-01 -8.54630265e-07 -1.77689058e-01 -1.20316457e-06
 -1.25642918e-01  6.89921645e-07 -1.82072225e-06  2.05428055e-06]","[ 3.99013130e-10 -8.54629105e-07 -1.04656790e-06 -1.20316457e-06
  1.47967150e-06  6.89921645e-07 -1.82072225e-06  2.05428055e-06]","[array([1.55431223e-15]), array([ 2.43744973e-03,  3.48541616e+02, -1.32068780e+01, -2.31636157e+02,
        1.93820153e+01,  9.96115372e+01, -8.20057175e+00, -1.97881286e+01])]","[array([[ 1.41421342,  0.        ,  2.        , -0.        ,  1.41421356,
         0.        , -0.        , -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[3492, 0]","[0, 0]","[0, 0]","[array([0.08884401]), array([-1.94533463e-04,  1.15918072e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 2.43744973e-03  3.48541616e+02 -1.32068780e+01 -2.31636157e+02
  1.93820153e+01  9.96115372e+01 -8.20057175e+00 -1.97881286e+01]",2.054280550166935e-06,1.5543122344752192e-15,170.89011645317078,5.00902608077681e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,334,True,`xtol` termination condition is satisfied.
112,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,0.78539816339,1000,11605,1055,0,2619,2,0.6064263253401121,"[ 5.21242826e-02 -4.92466802e-06  7.37137202e-02 -2.32034686e-06
  5.21255439e-02 -1.02965332e-06  6.21767120e-08  4.61620954e-06
 -5.21247144e-02 -2.21740305e-06]","[-2.27507213e-08 -4.92553721e-06 -1.16433421e-06 -2.32034686e-06
  1.24957759e-06 -1.02965332e-06  6.21767120e-08  4.61620954e-06
 -4.19790369e-07 -2.21740305e-06]","[array([-7.10542736e-15]), array([ 120.84458638, 1468.78468408,  -96.5212021 ,  245.15167834,
          8.37085911, -856.22970136,   21.68907045,  473.37929952,
         -7.99325435,  -92.82468503])]","[array([[ 1.41421356,  0.        ,  2.        ,  0.        ,  1.41421355,
        -0.        ,  0.        ,  0.        , -1.41421356, -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[11605, 0]","[0, 0]","[0, 0]","[array([-0.03685744]), array([-1.05906467e-08, -8.69186207e-10,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 120.84458638 1468.78468408  -96.5212021   245.15167834    8.37085911
 -856.22970136   21.68907045  473.37929952   -7.99325435  -92.82468503]",4.925537209936507e-06,7.105427357601002e-15,628.4149596691132,1.8107412683918434e-06,1.0,1.2800000000000007e-06,1.2800000000000007e-06,0,1000,False,The maximum number of function evaluations is exceeded.
113,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,1.57079632679,325,4532,412,0,1444,2,0.6349763683225295,"[ 8.72481948e-02 -5.11874863e-06  1.23389197e-01  1.47589861e-06
  8.72487007e-02 -7.88056849e-06  3.79500225e-06 -2.96601496e-06
 -8.72468081e-02  6.26094788e-06]","[-2.83231077e-07 -5.11874622e-06  1.22266348e-06  1.47589861e-06
  2.23361024e-07 -7.88056849e-06  3.79500225e-06 -2.96601496e-06
  1.66923715e-06  6.26094788e-06]","[array([-8.8817842e-15]), array([  40.62621144, 1092.54542631,   -2.35733116,   53.39949572,
        -46.81453123, -498.41166521,   38.85097558,  288.41840851,
        -10.22919628,  -57.50239617])]","[array([[ 1.41421357,  0.        ,  1.9999999 ,  0.        ,  1.41421355,
        -0.        ,  0.        ,  0.        , -1.41421355, -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[4532, 0]","[0, 0]","[0, 0]","[array([-0.06169399]), array([1.21200738e-10, 2.41377892e-12, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00])]",tr_interior_point,"[  40.62621144 1092.54542631   -2.35733116   53.39949572  -46.81453123
 -498.41166521   38.85097558  288.41840851  -10.22919628  -57.50239617]",7.880568489556378e-06,8.881784197001252e-15,296.75381660461426,9.765625000000004e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,325,True,`xtol` termination condition is satisfied.
114,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,2.35619449019,928,11462,1042,0,3159,2,0.6592736003977295,"[ 1.00689238e-01 -7.80778392e-06  1.42376563e-01  4.68460024e-06
  1.00691122e-01 -4.11881901e-06 -3.85978999e-06  1.86765303e-06
 -1.00683625e-01  6.07409883e-06]","[ 6.26808990e-06 -7.80777480e-06 -1.06591711e-05  4.68460024e-06
  8.15145198e-06 -4.11881901e-06 -3.85978999e-06  1.86765303e-06
 -6.54802544e-07  6.07409883e-06]","[array([-2.22044605e-14]), array([ 131.04720582,  819.96634136, -115.18652144,   24.31784395,
         26.73864004, -355.70262319,   11.99685961,  207.01941046,
         -5.81960174,  -41.1848244 ])]","[array([[ 1.41421355,  0.        ,  2.        ,  0.        ,  1.41421356,
        -0.        ,  0.        ,  0.        , -1.41421356, -0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[11462, 0]","[0, 0]","[0, 0]","[array([-0.07119361]), array([-3.80622570e-10,  9.11511582e-12,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 131.04720582  819.96634136 -115.18652144   24.31784395   26.73864004
 -355.70262319   11.99685961  207.01941046   -5.81960174  -41.1848244 ]",1.0659171141069734e-05,2.220446049250313e-14,689.6438488960266,5.139069945163559e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,928,True,`xtol` termination condition is satisfied.
115,fourier,Configuration to test the Fourier Pulses with differents shifts and n for Ito integrals up to theta.,FourierLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,3.14159265359,1000,11253,1023,0,2586,2,0.8781104640022439,"[-8.91421512e-02  2.23815441e-05 -1.26097449e-01  6.03026786e-06
 -8.91314029e-02 -1.56358176e-06 -7.53630944e-06 -3.82702693e-06
  8.91520519e-02  2.62050967e-06]","[-5.48308698e-07  7.83062960e-08 -1.58110343e-05  6.03026786e-06
  2.17788546e-05 -1.56358176e-06 -7.53630944e-06 -3.82702693e-06
 -1.12963369e-06  2.62050967e-06]","[array([-4.26325641e-14]), array([ 1.07276146e-01,  2.99707759e-01, -1.23663156e+02, -1.63455759e+02,
        2.08863525e+02,  1.67620957e+02, -1.36430189e+02, -6.95486463e+01,
        3.33775823e+01,  1.00335821e+01])]","[array([[ 1.41421509,  0.        ,  2.        , -0.        ,  1.41421357,
         0.        , -0.        , -0.        , -1.41421357,  0.        ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[11253, 0]","[0, 0]","[0, 0]","[array([0.06304082]), array([-1.16744648e-05, -2.23032378e-05,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])]",tr_interior_point,"[ 1.07276146e-01  2.99707759e-01 -1.23663156e+02 -1.63455759e+02
  2.08863525e+02  1.67620957e+02 -1.36430189e+02 -6.95486463e+01
  3.33775823e+01  1.00335821e+01]",2.177885464398066e-05,4.263256414560601e-14,688.438280582428,2.271976231311785e-07,1.0,6.400000000000003e-06,6.400000000000003e-06,0,1000,False,The maximum number of function evaluations is exceeded.
