,name,description,loss,loss_path,weights,a,scale,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,status,niter,success,message
57,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,5,1.57079632679,43,216,36,0,71,4,0.795322975433116,[0.0585617  0.11639608 0.1171233  0.1163961  0.05856169],"[ 7.42350681e-09 -4.98167119e-10 -1.79895345e-08  1.44029941e-08
  9.18576819e-10]","[array([0.]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.99379033, 0.99999943, 0.99379033, 0.5       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[216, 0]","[0, 0]","[0, 0]","[array([-0.11712338]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-1.96444749  0.27553172  0.10676236 -0.66144172  4.51795014],1.7989534542572905e-08,0.0,472.3664071559906,1.292212660635301e-09,1.0,2,43,True,`xtol` termination condition is satisfied.
58,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,5,2.35619449019,45,276,46,0,96,4,1.0078605855412035,[-0.08394432 -0.16684616 -0.16788849 -0.16684608 -0.08394434],"[-2.93915635e-09 -5.66856937e-08  4.52799990e-08  2.28235835e-08
 -2.03171166e-08]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.99379033, 0.99999943, 0.99379036, 0.5       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[276, 0]","[0, 0]","[0, 0]","[array([0.16788863]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 5.20479529 -0.51671026  0.03091969  0.37354479 -2.9820817 ],5.668569366679144e-08,4.440892098500626e-16,828.8948624134064,5.639441382598279e-09,1.0,2,45,True,`xtol` termination condition is satisfied.
59,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,5,3.14159265359,31,234,39,0,75,1,0.9458923824150103,[-0.13498478 -0.26829325 -0.26996946 -0.26829323 -0.13498483],"[ 3.53677350e-08 -3.35863426e-08  2.90505134e-08 -8.62802868e-09
 -9.56426216e-09]","[array([0.]), array([2., 0., 0., 0., 0.])]","[array([[0.5       , 0.99379032, 0.99999943, 0.99379036, 0.5       ]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[234, 0]","[0, 0]","[0, 0]","[array([0.26996964]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 3.91079041 -0.39672046  0.04251683  0.21734539 -1.63930161],3.5367735046198945e-08,0.0,682.2299439907074,9.600601255268656e-09,1.0,2,31,True,`xtol` termination condition is satisfied.
60,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,6,0.78539816339,49,413,59,0,121,4,0.69796513387328,[0.03367865 0.06582493 0.06735514 0.06735519 0.0658249  0.03367865],"[ 2.85896265e-09  1.41509178e-08 -2.35167685e-08  2.13859310e-08
 -1.26655744e-08 -1.50052564e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.97724988, 0.99996834, 0.99996833, 0.97724987,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[413, 0]","[0, 0]","[0, 0]","[array([-0.0673573]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-5.05529298  1.63812249 -1.01271662  1.17189289 -2.33494416  8.0988883 ],2.351676846312767e-08,0.0,1134.2311160564423,2.836406388193013e-09,1.0,2,49,True,`xtol` termination condition is satisfied.
61,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,6,1.57079632679,54,385,55,0,138,4,0.7585019056886944,[0.05186529 0.10137074 0.10372733 0.10372733 0.10137073 0.05186531],"[-1.86781037e-08  1.35146621e-08  2.55060796e-09 -4.89997264e-09
 -4.89810782e-09  6.53563118e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.97724986, 0.99996832, 0.99996832, 0.97724986,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[385, 0]","[0, 0]","[0, 0]","[array([-0.10373062]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[-2.54783134  0.84644665 -0.55536306  0.68988409 -1.45583736  5.46985178],1.8678103716474048e-08,0.0,1078.5076816082,1.170564134470277e-09,1.0,2,54,True,`xtol` termination condition is satisfied.
62,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,6,2.35619449019,49,434,62,0,130,4,0.9445349455732418,[-0.0728818  -0.14244747 -0.14575897 -0.14575902 -0.14244746 -0.07288181],"[ 7.38844307e-09 -3.36151365e-09  2.62037391e-08 -3.02944192e-08
  7.48273676e-09 -7.26227227e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.97724987, 0.99996835, 0.99996832, 0.97724986,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[434, 0]","[0, 0]","[0, 0]","[array([0.14576361]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 6.17041706 -1.30417584  0.61694597 -0.56391393  1.00306447 -3.68795568],3.02944191954424e-08,0.0,1582.1726446151733,1.9701323558572006e-09,1.0,2,49,True,`xtol` termination condition is satisfied.
63,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,6,3.14159265359,37,231,33,0,84,4,0.8912628045628728,[-0.11482086 -0.22441736 -0.22963425 -0.22963443 -0.22441734 -0.11482084],"[-1.83234038e-08 -6.45035706e-08  1.51457402e-07 -2.73565321e-08
 -4.96024094e-08 -6.85036730e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.97724986, 0.99996832, 0.99996832, 0.97724986,
        0.5       ]]), array([[1., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 1.]])]","[231, 0]","[0, 0]","[0, 0]","[array([0.22964167]), array([0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 4.61398998 -0.96188806  0.43795001 -0.37263216  0.61571514 -2.06802667],1.5145740220323667e-07,0.0,806.6243393421173,7.074698069509346e-09,1.0,2,37,True,`xtol` termination condition is satisfied.
64,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,7,0.78539816339,42,344,43,0,117,4,0.6826332168359275,"[0.03044583 0.05798163 0.06086555 0.06089164 0.06086554 0.05798164
 0.03044583]","[-2.45138277e-09 -5.02000265e-09  6.30163039e-09  6.28819599e-09
 -4.67310979e-09  2.81134297e-09 -9.17443169e-09]","[array([-2.10942375e-13]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.95220965, 0.99957094, 0.99999943, 0.99957094,
        0.95220965, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[344, 0]","[0, 0]","[0, 0]","[array([-0.06089167]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-5.82094177  2.10056704 -0.60837522 -0.35798297  1.48012581 -3.66159583
  9.76700752]",9.17443169351495e-09,2.1094237467877974e-13,1051.5464940071106,18.933591944846324,1.0,1,42,True,`gtol` termination condition is satisfied.
65,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,7,1.57079632679,61,584,73,0,177,4,0.7375027626171098,"[0.04722288 0.0899322  0.09440525 0.09444572 0.09440531 0.08993221
 0.04722289]","[-1.24661642e-08  8.48797935e-10 -2.17800031e-08 -2.00402554e-08
  3.78246417e-08  1.13549243e-08 -2.76986007e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.49999999, 0.95220964, 0.99957094, 0.99999943, 0.99957094,
        0.95220964, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[584, 0]","[0, 0]","[0, 0]","[array([-0.09444579]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-2.87594505  1.00403356 -0.23473445 -0.29706142  0.96574022 -2.36501324
  6.60055927]",3.782464166879329e-08,0.0,1981.7185373306274,4.593619674636013e-09,1.0,2,61,True,`xtol` termination condition is satisfied.
66,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,7,2.35619449019,56,512,64,0,187,2,0.9117042841421404,"[-0.06800642 -0.12951286 -0.13595458 -0.13601289 -0.13595463 -0.12951276
 -0.06800642]","[ 5.21472401e-08 -3.21419101e-08 -4.59401686e-09 -3.15955915e-08
 -4.92975004e-08  7.04964722e-08  4.57375268e-08]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.95220965, 0.99957094, 0.99999943, 0.99957094,
        0.95220965, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[512, 0]","[0, 0]","[0, 0]","[array([0.13601293]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 7.17974038 -2.0449007   0.7022004  -0.09223205 -0.44954302  1.40084603
 -4.2738242 ]",7.049647224310895e-08,0.0,2263.703191280365,3.962674397278242e-09,1.0,2,56,True,`xtol` termination condition is satisfied.
67,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,7,3.14159265359,52,528,66,0,193,2,0.8619682169326143,"[-0.10740691 -0.20454786 -0.21472172 -0.21481401 -0.21472184 -0.20454794
 -0.10740702]","[ 7.81186556e-08  8.13720054e-08  8.76632625e-08 -1.55365385e-07
 -3.15460271e-08 -2.79592202e-09 -2.92161861e-08]","[array([-2.22044605e-16]), array([2., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.95220965, 0.99957094, 0.99999943, 0.99957094,
        0.95220965, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 1.]])]","[528, 0]","[0, 0]","[0, 0]","[array([0.21481397]), array([0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 5.40786065 -1.56081606  0.56155456 -0.12450803 -0.23302298  0.8035409
 -2.37345655]",1.553653854458048e-07,2.220446049250313e-16,2336.173645734787,5.428422537809587e-09,1.0,2,52,True,`xtol` termination condition is satisfied.
68,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,8,0.78539816339,53,504,56,0,158,4,0.6572315005111542,"[0.0258469  0.04773593 0.05158331 0.05169333 0.05169333 0.0515833
 0.04773592 0.0258469 ]","[ 3.09126269e-09  3.18290656e-09  2.61622071e-09  1.31842378e-09
  2.55353582e-09 -4.59961942e-09 -5.60006650e-09 -2.41260605e-09]","[array([1.687539e-14]), array([2., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.92343627, 0.99786263, 0.99999089, 0.99999089,
        0.99786263, 0.92343627, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[504, 0]","[0, 0]","[0, 0]","[array([-0.0516938]), array([0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-8.66665807  5.33231149 -3.67709028  3.18314866 -3.48899809  4.72602166
 -7.67526663 13.51211203]",5.600066500799361e-09,1.687538997430238e-14,1768.984309911728,56.01884602038899,1.0,1,53,True,`gtol` termination condition is satisfied.
69,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,8,1.57079632679,117,1287,143,0,413,4,0.7042455698439277,"[0.04086965 0.07548115 0.08156456 0.08173867 0.08173857 0.08156471
 0.07548106 0.04086969]","[-3.17807453e-08  6.44897610e-08 -9.45333452e-08  5.77644571e-08
 -4.78961622e-08  5.92482397e-08 -2.51734491e-08  9.85149309e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.49999999, 0.92343627, 0.99786264, 0.9999909 , 0.99999088,
        0.99786264, 0.92343627, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[1287, 0]","[0, 0]","[0, 0]","[array([-0.08173936]), array([0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-4.39944141  2.75879455 -1.96616833  1.77982368 -2.04234747  2.87793816
 -4.8585755   8.98286991]",9.453334519349266e-08,0.0,5517.024146795273,2.4508431044277613e-09,1.0,2,117,True,`xtol` termination condition is satisfied.
70,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,8,2.35619449019,64,657,73,0,217,2,0.8515997014479487,"[-0.05692379 -0.10513106 -0.11360423 -0.11384658 -0.11384654 -0.1136043
 -0.10513101 -0.0569238 ]","[ 1.45916327e-08 -4.98948327e-08  4.19316870e-08 -9.57915330e-09
  2.70754377e-08 -2.27139796e-08 -1.22759118e-09  6.47945784e-09]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.92343628, 0.99786263, 0.99999091, 0.99999088,
        0.99786267, 0.92343627, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[657, 0]","[0, 0]","[0, 0]","[array([0.11384761]), array([0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 9.72101332 -4.61019349  2.6174341  -1.90513578  1.79181678 -2.18406888
  3.39560359 -6.11606254]",4.989483270989581e-08,4.440892098500626e-16,3512.729832172394,5.2865283712350695e-09,1.0,2,64,True,`xtol` termination condition is satisfied.
71,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,8,3.14159265359,56,594,66,0,201,2,0.810443251747755,"[-0.0877586  -0.16207899 -0.17514205 -0.17551566 -0.17551565 -0.17514212
 -0.16207899 -0.08775865]","[ 2.53040228e-08 -1.30512434e-09  4.58324204e-08 -1.80113879e-08
 -6.98178951e-09 -1.90460266e-08 -2.53456062e-10 -2.58979080e-08]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.92343628, 0.99786263, 0.99999089, 0.99999089,
        0.99786264, 0.92343627, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1.]])]","[594, 0]","[0, 0]","[0, 0]","[array([0.17551724]), array([0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 7.24541009 -3.40008039  1.89306533 -1.33265898  1.1970742  -1.38772937
  2.05324056 -3.49531322]",4.583242044220448e-08,4.440892098500626e-16,3135.2678377628326,2.9336455403053244e-09,1.0,2,56,True,`xtol` termination condition is satisfied.
72,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,9,0.78539816339,87,970,97,0,322,4,0.6467068513463905,"[0.0234359  0.0419198  0.04658074 0.04686765 0.04687176 0.04686765
 0.04658072 0.04191979 0.02343589]","[ 1.98529560e-09  1.95405074e-10  4.77134361e-09  7.86920679e-09
 -5.92812732e-09  6.60682868e-09 -9.38158676e-09 -3.68563254e-09
 -3.67235775e-09]","[array([8.8817842e-16]), array([2., 0., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.89435023, 0.99379034, 0.99991161, 0.9999994 ,
        0.99991158, 0.99379034, 0.89435023, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[970, 0]","[0, 0]","[0, 0]","[array([-0.04687179]), array([0., 0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-10.18733648   6.67695877  -3.35318815   0.86005415   1.3491145
  -3.78391145   7.04076105 -11.92308003  17.39069747]",9.381586757450933e-09,8.881784197001252e-16,4536.660232782364,2.6113696287841497e-05,1.0,1,87,True,`gtol` termination condition is satisfied.
73,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,9,1.57079632679,91,1100,110,0,338,2,0.6893468052094894,"[0.03714745 0.06644571 0.07383359 0.07428838 0.07429489 0.07428834
 0.0738336  0.06644571 0.03714747]","[-2.13842663e-08  1.32686438e-08 -3.01174478e-09  1.14838188e-08
 -4.83962685e-09 -2.75433193e-08  7.91190326e-09  1.41094835e-08
  4.46894838e-09]","[array([0.]), array([2., 0., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.50000001, 0.89435023, 0.99379038, 0.99991155, 0.99999941,
        0.99991159, 0.99379034, 0.89435024, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[1100, 0]","[0, 0]","[0, 0]","[array([-0.07429494]), array([0., 0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[-4.97815596  3.1631382  -1.44161161  0.10898017  1.13044639 -2.57163034
  4.59962661 -7.79862478 11.65681671]",2.7543319319756066e-08,0.0,5147.781014919281,7.81074922295423e-09,1.0,2,91,True,`xtol` termination condition is satisfied.
74,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,9,2.35619449019,100,1120,112,0,377,2,0.8282713619013905,"[-0.05364098 -0.09594765 -0.10661573 -0.10727243 -0.10728192 -0.10727248
 -0.1066158  -0.09594764 -0.05364093]","[-1.64165098e-09 -9.59526870e-09  3.36556979e-08  3.97544373e-08
 -3.65917408e-08 -1.47523160e-08 -3.46971913e-08 -1.52308109e-09
  4.67827160e-08]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.89435022, 0.99379034, 0.9999116 , 0.9999994 ,
        0.99991155, 0.99379035, 0.89435023, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[1120, 0]","[0, 0]","[0, 0]","[array([0.10728195]), array([0., 0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[12.06682185 -6.9926376   3.6593435  -1.730668    0.37608082  0.86973313
 -2.37626115  4.59810456 -7.36439294]",4.6782715985849155e-08,4.440892098500626e-16,6716.300032615662,4.630970266060927e-09,1.0,2,100,True,`xtol` termination condition is satisfied.
75,gaussian,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.1,9,3.14159265359,72,820,82,0,270,2,0.7893347368215414,"[-0.08351161 -0.14937724 -0.16598599 -0.16700843 -0.16702314 -0.1670085
 -0.16598609 -0.14937732 -0.08351164]","[ 8.72284835e-09  1.95350932e-08  7.63318891e-08  3.39125305e-08
 -1.05311117e-08 -3.68906170e-08 -1.41530479e-08 -6.23468861e-08
 -2.87129799e-08]","[array([-4.4408921e-16]), array([2., 0., 0., 0., 0., 0., 0., 0., 0.])]","[array([[0.5       , 0.89435022, 0.99379034, 0.99991157, 0.99999943,
        0.99991158, 0.99379035, 0.89435022, 0.5       ]]), array([[1., 0., 0., 0., 0., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 1., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0., 0., 1.]])]","[820, 0]","[0, 0]","[0, 0]","[array([0.16702323]), array([0., 0., 0., 0., 0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ 9.12502911 -5.34836519  2.86919786 -1.45612694  0.4975903   0.33708597
 -1.28279064  2.59074913 -4.10288836]",7.63318891150444e-08,4.440892098500626e-16,4873.916100025177,5.21377849789816e-09,1.0,2,72,True,`xtol` termination condition is satisfied.
